"id","oblast","importance","name","category","type","area.ha","desig.decision","operator","location"
27,"Львівська","місцеве","Надсянський","регіональний ландшафтний парк",,19428,"Рішення Львівської обласної ради народних депутатів №209 від 31.07.97 р.","ДП Боринський лісгосп","Турківський район, Яблунське л-во: кв. 1-24; Боринське л-во: кв. 23 (в т.ч. ДЛФ 4392 га)"
28,"Львівська","місцеве","Верхньодністровські Бескиди","регіональний ландшафтний парк",,8536,"Рішення Львівської обласної ради народних депутатів №234 від 08.10.97 р.","ДП Старосамбірський лісгосп","Старосамбірський район, , Головецьке, Мшанецьке та Старявське л-ва, кв.37-58; 64-75, Спаське л-во: кв. 1-14;"
29,"Львівська","місцеве","Равське Розточчя","регіональний ландшафтний парк",,19103,"Рішення Львівської обласної ради від 13.06.1997 р. №341","Жовківського р-ну: Дев’ятирська с/р – 1557 га, Липницька с/р – 1128 га, Кам’яногірська с/р – 953 га, Кубинська с/р – 3552 га, Потелецька с/р – 4962 га, Крехівська с/р – 2775 га, Магерівська с/р – 1862 га, Яворівського р-ну: Середкевичівська с/р – 2350 га,","Жовківський р-н Яворівський р-н"
30,"Львівська","місцеве","Стільське Горбогір’я","регіональний ландшафтний парк",,8909.9,"Рішення Львівської обласної ради від 1 квітня 2014 року № 1043","ДП Львівське лісове господарство - 6137,0, ДП Стрийське лісове господарство - 1853,0, Миколаївське ДЛГП - 563,5, Пустомитівське ДЛГП – 255,0, Стільська с/р – 95,4, Бродківська с/р – 6,0","Миколаївський р-н Пустомитівський р-н, Перемишлянський р-н"
31,"Львівська","місцеве","Липниківський","заказник","ландшафтний",2194,"1984*","ДП Львівський лісгосп","Пустомитівський р-н, Липниківське л-во, кв. 93-116, Товщівське л-во, кв. 39-41, 45-87, 89, 93;"
32,"Львівська","місцеве","Дубрівський","заказник","ландшафтний",408.8,"Розпорядження голови Львівської облдержадміністрації від 11.02.1995 № 126","Зарічненська сільська рада, Селянська спілка Свіча","Жидачівський р-н, с.Зарічне"
33,"Львівська","місцеве","Романівський","заказник","ландшафтний",482,"1984*","ДП Бібрський лісгосп","Перемишлянський р-н, Романівське л-во, кв.15 (в.1-23),16 (в.1-14), 20 (в.1-15), 25 (в.1-14), 26 (в.1-10), 27 (в.1-12)."
34,"Львівська","місцеве","Свіржський","заказник","ландшафтний",451,"1984*","ДП Бібрський лісгосп","Перемишлянський р-н, Бібрський ДЛГ, Свіржське л-во, кв.31 (1-3,8-10,13-19), 33(1-16), 34 (1-11), 35(1-11), 36(1-15), 37(1-15), 38(1-12), 39(1-28)"
35,"Львівська","місцеве","Кошів","заказник","ландшафтний",110,"1984*","ДП Самбірський лісгосп","Миколаївський р-н, , Комарнівське л-во, кв.39 (1-44)"
36,"Львівська","місцеве","Зелемінь","заказник","ландшафтний",1496,"1984*","ДП Сколівський лісгосп","Сколівський р-н, Гребенівське л-во, кв.14-22, 40, 45, 49, 51; Дубинське л-во, кв. 19-21, 23-25;"
