"id","oblast","importance","name","category","type","area.ha","desig.decision","operator","location"
126,"Черкаська","місцеве","Шахтарський","заказник","гідрологічний",1,"Рішення ОР від 10.11.06 № 5-9/У","Козацька сільська рада","Звенигородський район, с. Козацьке"
127,"Черкаська","місцеве","Шахтінський","заказник","гідрологічний",2.1,"Ріш. Обл. ради від 23.12.98 р. № 5-3","Богачівська сільська рада","Звенигородський район, с. Богачівка"
128,"Черкаська","місцеве","Яличанський","заказник","гідрологічний",3,"Ріш. ОВК від 28.11.79 р. № 597","Хлипнівська сільська рада","Звенигородський район, с. Майданівка"
129,"Черкаська","місцеве","Громадський","заказник","гідрологічний",4.6,"Ріш. Обл. ради від 28.08.09 р. № 28-8/V","Боровиківська сільська рада","В адмінмежах Боровиківської сільської ради Звенигородського району"
130,"Черкаська","місцеве","Павловський","заказник","гідрологічний",1.4,"Ріш. Обл. ради від 23.06.10 р. № 34-9/V","Ризинська сільська рада","В адмінмежах Ризинської сільської ради Звенигородського району"
131,"Черкаська","місцеве","Кононівський (3 ділянки)","заказник","гідрологічний",29,"Ріш. ОВК від 28.11.79 р. № 597","Кононівська сільська рада","Канівський район, с.Кононча"
132,"Черкаська","місцеве","Мартинівський","заказник","гідрологічний",94,"Ріш. ОВК від 28.11.79 р. № 597","Мартинівська сільська рада","Канівський район, с. Мартинівка"
133,"Черкаська","місцеве","Сажалківський","заказник","гідрологічний",12.8,"Ріш. ОВК від 28.11.79 р. № 597","Чернишська сільська рада","Канівський район, с. Черниші"
134,"Черкаська","місцеве","Синявський","заказник","гідрологічний",36,"Ріш. ОВК від 28.11.79 р. № 597","Козарівська сільська рада","Канівський район, с. Синявка"
135,"Черкаська","місцеве","Чернишівський","заказник","гідрологічний",12.5,"Ріш. ОВК від 28.11.79 р. № 597","Чернишська сільська рада","Канівський район, с. Черниші"
136,"Черкаська","місцеве","Став","заказник","гідрологічний",11,"Ріш. Обл. ради від 28.12.2010 № 3 - 11/V","Радиванівська сільська рада","Камянський район, в адмінмежах Радиванівської сільської ради"
137,"Черкаська","місцеве","Олійниківка","заказник","гідрологічний",1.9,"Ріш. Обл. ради від 28.12.2010 № 3 - 11/V","Мокрокалигірська сільська рада","Катеринопільський район, в адмінмежах Мокрокалигірської сільської ради"
138,"Черкаська","місцеве","Бродецький","заказник","гідрологічний",39.3,"Ріш. Обл. ради від 23.12.98 р. № 5-3","Бродецька сільська рада","Катеринопільський район, с. Бродецьке"
139,"Черкаська","місцеве","Мокрокалигірський","заказник","гідрологічний",0.8,"Ріш. Обл. ради від 27.01.09 № 23/V","Мокрокалигірська сільська рада","Катеринопільський район, адмінмежі Мокрокалигірської сільської ради"
140,"Черкаська","місцеве","Єрківський","заказник","гідрологічний",1.1,"Ріш. Обл. ради від 27.01.09 № 23/V","Єрківська селищна рада","Катеринопільський район, адмінмежі Єрківської селищної ради"
141,"Черкаська","місцеве","Волова балка","заказник","гідрологічний",10.4,"Ріш. Обл. ради від 23.12.98 р. № 5-3","СТОВ Україна","Катеринопільський район, с. Пальчик"
142,"Черкаська","місцеве","Катеринопільський","заказник","гідрологічний",3.7,"Рішення ОР від 10.11.06 № 5-9/У",,"смт.Катеринопіль"
143,"Черкаська","місцеве","Казберова криниця","заказник","гідрологічний",0.1,"Ріш. Обл. ради від 08.04.00 р. № 15-4","ДП К-Шевченківське лісове господарство","Корсунь-Шевченківський район, кв. 32 вид. 15 Квітчанського л-ва"
144,"Черкаська","місцеве","Боярський","заказник","гідрологічний",3.2,"Ріш. ОВК від 28.11.79 р.№ 597","Боярська сільська рада","Лисянський район, с. Боярка"
145,"Черкаська","місцеве","Босівський","заказник","гідрологічний",22.6,"Ріш. ОВК від 28.11.79 р.№ 597","Босівська сільська рада","Лисянський район, с. Босівка"
146,"Черкаська","місцеве","Бужанський","заказник","гідрологічний",24.3,"Ріш. ОВК від 28.11.79 р.№ 597","Бужанська сільська рада","Лисянський район, с. Бужанка"
147,"Черкаська","місцеве","Виноградський","заказник","гідрологічний",8.2,"Ріш. ОВК від 28.11.79 р.№ 597","Виноградська сільська рада","Лисянський район, с. Виноград"
148,"Черкаська","місцеве","Войтилівський","заказник","гідрологічний",12.8,"Ріш. ОВК від 28.11.79 р.№ 597","ПП Галушко Л.В.","Лисянський район, с. Войтилівка"
149,"Черкаська","місцеве","Кам’янобродський","заказник","гідрологічний",7,"Ріш. ОВК від 28.11.79 р. № 597","Кам’янобрідська сільська рада","Лисянський район, с. Кам’яний Брід"
150,"Черкаська","місцеве","Карлзбад","заказник","гідрологічний",1.5,"Ріш. Обл. ради від 08.04.00 р. № 15-4","Комунальне підприємство Благоустрій","смт. Лисянка, правий берег р. ГнилийТікич"
151,"Черкаська","місцеве","Лисянський","заказник","гідрологічний",1,"Ріш. ОВК від 28.11.79 р. № 597","Лисянська селищна рада","смт. Лисянка"
152,"Черкаська","місцеве","Лисянський - ІІ","заказник","гідрологічний",11,"Ріш. Обл. ради від 28.04.93 р.№ 14-21","Лисянська селищна рада","Півд.-східна околиця смт. Лисянка, заплава р. Гнилий Тікич"
153,"Черкаська","місцеве","Мар’янівський","заказник","гідрологічний",26,"Ріш. ОВК від 28.11.79 р. № 597","СТОВ Торговий дім Лисянка Агро","Лисянський район, с. Мар’янівка"
154,"Черкаська","місцеве","Площівський","заказник","гідрологічний",1.1,"Ріш. ОВК від 28.11.79 р. № 597","ДП Лисянське ЛГ","Лисянський район, кв. 6 вид. 1 Почапинської виробн. дільниці Лисянського ДЛГ"
155,"Черкаська","місцеве","Почапинський","заказник","гідрологічний",1,"Ріш. ОВК від 28.11.79 р. № 597","Почапинська сільська рада","Лисянський район, с. Почапинці"
156,"Черкаська","місцеве","Ріпківський","заказник","гідрологічний",3.9,"Ріш. ОВК від 28.11.79 р. № 597","Ріпківська сільська рада","Лисянський район, с. Ріпки"
157,"Черкаська","місцеве","Семенівський","заказник","гідрологічний",4.7,"Ріш. ОВК від 28.11.79 р. № 597","Погибляцька сільська рада","Лисянський район, с. Семенівка"
158,"Черкаська","місцеве","Чаплинський","заказник","гідрологічний",4.3,"Ріш. ОВК від 28.11.79 р. № 597","Чаплинська сільська рада","Лисянський район, с. Чаплинка"
159,"Черкаська","місцеве","Хиженський","заказник","гідрологічний",6.9,"Ріш. ОВК від 28.11.79 р. № 597","Хиженська сільська рада","Лисянський район, с. Хиженці"
160,"Черкаська","місцеве","Шестеринський","заказник","гідрологічний",27.3,"Ріш. ОВК від 28.11.79 р. № 597","Шестеринська сільська рада","Лисянський район, с. Шестеринці"
161,"Черкаська","місцеве","Яблунівський","заказник","гідрологічний",3,"Ріш. ОВК від 28.11.79 р. № 597","СТОВ Нива","Лисянський район, с. Яблунівка"
162,"Черкаська","місцеве","Гнилий Тікич","заказник","гідрологічний",52.1,"Ріш. Обл. ради від 26.06.09 р. № 27-10/V","Лисянська селищна рада","В адмінмежах Лисянської селищної ради"
163,"Черкаська","місцеве","Мартинів","заказник","гідрологічний",8.7,"Ріш. Обл. ради від 22.11.2011 р. № 9-9/V","Молодецька сільська рада","Маньківський район, с. Молодецьке"
164,"Черкаська","місцеве","Любительський","заказник","гідрологічний",5.5,"Ріш. Обл. ради від 22.11.2011 р. № 9-9/V","Кривецька сільська рада","Маньківський район, с. Кривець"
165,"Черкаська","місцеве","Бабків ставок","заказник","гідрологічний",5,"Ріш. ОВК №14 - 6 від 17.02.03","Дзендзелівська сільська рада","Маньківський район, с. Дзендзелівка"
166,"Черкаська","місцеве","Вікторівський","заказник","гідрологічний",21,"Ріш. ОВК від 28.11.79 р. № 597","Вікторівська сільська рада","Маньківський район, с. Вікторівка"
167,"Черкаська","місцеве","Кинашівський","заказник","гідрологічний",10.4,"Ріш. ОВК №14 - 6 від 17.02.03","Маньківська селищна рада","смт. Маньківка"
168,"Черкаська","місцеве","Кислинський","заказник","гідрологічний",45.3,"Ріш. ОВК від 28.11.79 р. № 597","Кислинська сільська рада","Маньківський район, с. Кислин"
169,"Черкаська","місцеве","Красноставський","заказник","гідрологічний",8,"Ріш. ОВК №14 - 6 від 17.02.03","Добрянська сільська рада","Маньківський район, с. Красноставка"
170,"Черкаська","місцеве","Свячене","заказник","гідрологічний",2,"Ріш. Обл. ради від 21.12.07.р. № 14-19/V","Маньківська селищна рада","смт. Маньківка"
171,"Черкаська","місцеве","Болото Руда","заказник","гідрологічний",167.2,"Ріш. Обл. ради від 07.08.08.р. № 20-16/V","Добрянська сільська рада","В адмінмежах Добрянської сільської радиМаньківського району"
172,"Черкаська","місцеве","Курбетівський","заказник","гідрологічний",18.2,"Ріш. ОВК №14 - 6 від 17.02.03","Маньківська селищна рада","смт. Маньківка"
173,"Черкаська","місцеве","Кутівський","заказник","гідрологічний",13.7,"Ріш. ОВК №14 - 6 від 17.02.03","Кутівська сільська рада","Маньківський район, с.Кути"
174,"Черкаська","місцеве","Полківничий","заказник","гідрологічний",8.6,"Ріш. ОВК №14 - 6 від 17.02.03","Іваньківська сільська рада","Маньківський район, с. Іваньки"
175,"Черкаська","місцеве","Рогівський","заказник","гідрологічний",26.1,"Ріш. ОВК №14 - 6 від 17.02.03","Рогівська сільська рада","Маньківський район, с. Роги"
176,"Черкаська","місцеве","Русалівський","заказник","гідрологічний",40.4,"Ріш. ОВК №14 - 6 від 17.02.03","Русалівська сільська рада","Маньківський район, с. Русалівка"
177,"Черкаська","місцеве","Цибулівський","заказник","гідрологічний",371,"Ріш. ОВК від 28.11.79 р. № 597","Івахнянська сільська рада","Монастирищенський район, с. Івахни"
178,"Черкаська","місцеве","Шуляцьке болото","заказник","гідрологічний",318,"Ріш. ОВК від 28.11.79 р. № 597","Зарубинецька сільська рада","Монастирищенський район,с. Шарнопіль"
179,"Черкаська","місцеве","Степівська Руда","заказник","гідрологічний",169.9,"Ріш. Обл. ради від 23.06.10 р. № 34-9/V","Степівська сільська рада","В адмінмежах Степівської сільської ради Монастирищенського району"
180,"Черкаська","місцеве","Сунківський","заказник","гідрологічний",28,"Ріш. ОВК від 28.11.79 р. № 597","Сунківська сільська рада","Смілянський район, с. Сунки"
181,"Черкаська","місцеве","Ірдинське болото","заказник","гідрологічний",857.5,"Ріш. ОВК від 28.11.79 р. № 597","ДП Смілянське ЛГ, Костянтинівська сільська рада, ДП Черкаське ЛМГ","Смілянський район: Пн-Сх околиця м.Сміли, землі КСП–126,0 га, Смілянське л-во ДП Смілянське ЛГ–246,9 га; Черкаський район: кв. 297-300, 303 Тясминського л-ва ДП Черкаське ЛМГ–484,6 га"
182,"Черкаська","місцеве","Урочище Одая","заказник","гідрологічний",25,"Ріш. Обл. ради від 15.02.2011 № 4 - 13/VI","Лісівська сільська рада","в адмінмежах Лісівської сільської ради Тальнівського району"
183,"Черкаська","місцеве","Озеро","заказник","гідрологічний",0.28,"Ріш. Обл. ради від 08.04.00 р. № 15-4","Русько –Полянська сільська рада","Черкаський район, с. Руська Поляна вул. Леніна – Паризької комуни"
184,"Черкаська","місцеве","Озерце біленьке","заказник","гідрологічний",0.05,"ріш. обл. ради від 03.07.02 № 2-8","ДП Чигиринське ЛГ","Чигиринський район, кв. 19, вид. 11 Чигиринського лісництва"
185,"Черкаська","місцеве","Старотясминський","заказник","гідрологічний",12,"Ріш. Обл. ради від 23.12.98 р. № 5-3","Худоліївська сільська рада","Чигиринський район, с. Зам’ятниця"
186,"Черкаська","місцеве","Загородищанський","заказник","гідрологічний",50.4,"Ріш. ОВК від 28.11.79 р. № 597","СКВ Міжгір’я","Чорнобаївський район, с.Загородище"
187,"Черкаська","місцеве","Савківський","заказник","гідрологічний",49.7,"Ріш. ОВК від 28.11.79 р. № 597","Чорнобаївська селищна рада","Чорнобаївський район, с. Савківка"
188,"Черкаська","місцеве","Ревбинський","заказник","гідрологічний",25.4,"Ріш. ОВК від 28.11.79 р. № 597","Ревбинецька сільська рада","Чорнобаївський район, с. Ревбинці"
189,"Черкаська","місцеве","Котів яр","заказник","гідрологічний",30.8,"Ріш. ОВК від 28.11.79 р. № 597","Сигнаївська сільська рада","Шполянський район, с.Сигнаївка"
190,"Черкаська","місцеве","Митницький","заказник","гідрологічний",39.3,"Ріш. ОВК від 28.11.79 р. № 597","Лебединська сільська рада","Шполянський район, с. Лебедин"
191,"Черкаська","місцеве","Панський","заказник","гідрологічний",11,"Ріш. ОВК від 28.11.79 р. № 597","Журавська сільська рада","Шполянський район, с. Журавка"
192,"Черкаська","місцеве","Совгирів","заказник","гідрологічний",20.7,"Ріш. ОВК від 28.11.79 р. № 597","Товмачівська сільська рада","Шполянський район, с. Товмач"
193,"Черкаська","місцеве","Шостачка, Ракові верби","заказник","гідрологічний",47,"Ріш. ОВК від 28.11.79 р. № 597","Матусівська сільська рада","Шполянський район, с. Матусів"
194,"Черкаська","місцеве","Джумів","заказник","гідрологічний",14.4,"Рішення Черкаської обласної ради від 21.08.2012 №17-5/VI","Маньківська сільська рада","Маньківський район, Маньківська сільська рада"
195,"Черкаська","місцеве","Монастирський","заказник","ентомологічний",1.5,"Ріш. ОВК від 14.04.83 р. № 205","КСП ім.Шевченка","Городищенський район, околиця м. Городище"
196,"Черкаська","місцеве","Жашківський","заказник","ентомологічний",2,"Ріш. ОВК від 14.04.83 р. № 205","ТОВ мисливців та рибалок Жашківське","Жашківський район, околиця м.Жашків"
197,"Черкаська","місцеве","Гусаківський","заказник","ентомологічний",0.3,"Ріш. ОВК від 14.04.83 р. № 205","Гусаківська сільська рада","Звенигородський район, с.Гусакове"
198,"Черкаська","місцеве","Стебнівський","заказник","ентомологічний",23.6,"Рішення облвиконкому від 14.04.83 № 205","СТОВ Стебне","Звенигородський район, урочище Маслянки"
199,"Черкаська","місцеве","Тарапунський","заказник","ентомологічний",5,"Ріш. ОВК від 14.04.83 р. № 205","ДП Кам’янський лісгосп","Кам’янський район, х. Червона Діброва"
200,"Черкаська","місцеве","Тікичський","заказник","ентомологічний",35,"Ріш. ОВК від 14.04.83 р. № 205","СТОВ Катеринопільське","смт. Катеринопіль"
201,"Черкаська","місцеве","Будищанський","заказник","ентомологічний",2.5,"Ріш. ОВК від 14.04.83 р. № 205","Будищанська сільська рада","Лисянський район, с. Будище"
202,"Черкаська","місцеве","Стрілецький","заказник","ентомологічний",2,"Ріш. ОВК від 14.04.83 р. № 201","Маньківська селищна рада","смт. Маньківка, ур. Стрілище, 4 км в бік с.Кишенці"
203,"Черкаська","місцеве","Гончарів яр","заказник","ентомологічний",5,"Ріш. ОВК від 14.04.83 р. № 205","Халаїдівська сільська рада","Монастирищенський район, с.Халаїдово"
204,"Черкаська","місцеве","Орадівський","заказник","ентомологічний",14,"Ріш. ОВК від 14.04.83 р. № 205","Орадівська сільська рада","Христинівський район, с.Орадівка"
205,"Черкаська","місцеве","Підгірський","заказник","ентомологічний",20,"Ріш. ОВК від 14.04.83 р. № 205","Крутьківська сільська рада","Чорнобаївський район, с. Крутьки"
206,"Черкаська","місцеве","Ярославський","заказник","ентомологічний",1,"Ріш. ОВК від 14.04.83 р. № 205","Веселокутська сільська рада","Шполянський район, с.Ярославка"
207,"Черкаська","місцеве","Заріччя","заказник","загальнозоологічний",27,"Ріш. Обл. ради від 26.06.09 р. № 27-10/V","Всеукраїнська громадська організація Асоціація рибалок України","м. Городище"
208,"Черкаська","місцеве","Луки","заказник","загальнозоологічний",9,"Ріш. Обл. ради від 08.04.00 р. № 15-4","Фермерське господарство Мудрого","Звенигородський район, х. Луки, с. Вільхівець"
209,"Черкаська","місцеве","Вітове","заказник","загальнозоологічний",4,"Ріш. Обл. ради від 08.04.00 р. № 15-4","Дослідне господарство Золотоніське","Північно-східна околиця м. Золотоноша"
210,"Черкаська","місцеве","Колонія річкових бобрів","заказник","загальнозоологічний",0.5,"ріш. обл. ради від 03.07.02 № 2-8","ДП Канівське лісове господарство","Канівський район, кв. 1 Михайлів-ського лісництва ДП Канівське лісове господарство"
211,"Черкаська","місцеве","Виграївський","заказник","загальнозоологічний",3521.8756,"Ріш. ОВК від 22.05.90 р. № 95","ДП К-Шевченківське лісове господарство","Корсунь-Шевченківський район, кв. 16-21–238 га, кв. 27-19 га Корсунського л-ва, кв. 13-47–2189 га, кв. 48–113 га, кв. 12–50 га, кв. 50–41 га Виграївського л-ва, КСП ім.Хмельницького с.Виграїв, кв 1-2–18 га, смт. Стеблів, кв. 1, 24–267 га, Зоря м. К-Шевченків, кв. 4–71 га"
212,"Черкаська","місцеве","Стеблівський","заказник","загальнозоологічний",273.7,"Ріш. Обл. ради від 23.12.98 р. № 5-3","К-Шевченківська райрада УТМР","Корсунь-Шевченківський район, Стеблівське водоймище"
213,"Черкаська","місцеве","Імшан","заказник","загальнозоологічний",232,"Ріш. ОВК від 19.03.76 р. № 177","ДП К-ШевченківськиеЛГ","Черкаський район, кв. 45, 54, 63, 64, 70, 76, 80 Яснозірського л-ва, околиця с. Яснозір’я"
214,"Черкаська","місцеве","Мошнівський охоронна зона (280)","заказник","загальнозоологічний",0.5,"Ріш. Обл. ради від 28.04.93 р. № 14-21","ДП Черкаське ЛМГ","Черкаський район, 300 м не доїжджаючи до поворота на звірогосподарство по автомагісталі Черкаси-Канів (озерце)"
215,"Черкаська","місцеве","Плавучий","заказник","загальнозоологічний",405,"Ріш. Обл. ради від 06.06.08 р. № 18-13/V","Тубільцівська сільська рада","Острів Плавучий, в адмінмежах Тубільцівської сільської ради Черкаського району"
216,"Черкаська","місцеве","Осокінські острови","заказник","загальнозоологічний",3500,"Ріш. Обл. ради від 07.08.08.р. № 20-16/V","Свидівська сільська рада","Острови та акваторія Кременчуцького водосховища в адмінмежах Свидівоцької сільської ради Черкаського району"
217,"Черкаська","місцеве","Роський","заказник","іхтіологічний",120,"Ріш. ОВК від 21.11.84 р. № 354","Хмільнянська сільська рада","Канівський район, Держзапас. Акваторія від гирла р.Рось до с.Межиріч"
218,"Черкаська","місцеве","Бабарська оболонь","заказник","ландшафтний",23.4,"Ріш. Обл. ради від 28.08.09 р. № 28-8/V","Жорнокльовівська сільська рада","В адмінмежах Жорнокльовівсь-кої сільської ради Драбівського району"
219,"Черкаська","місцеве","Неморозький","заказник","ландшафтний",55.6,"Ріш. Обл. ради від 10.04.2009 № 26-15/V","Неморожська сільська рада","Звенигородський район, с.Неморож"
220,"Черкаська","місцеве","Максим","заказник","ландшафтний",34.5,"Рішення Черкаської обл. ради від 6.07.01. №20-12","ТОВ РСП","Канівський район, кв.59 вид.1-7, 11-14, 18, 19 Ліплявського л-ва Золотоніського ДЛГ"
221,"Черкаська","місцеве","Тальбергова дача","заказник","ландшафтний",20,"ріш. обл. ради від 03.07.02 № 2-8","Бобрицька сільська рада","Канівський район, с. Бобриця"
222,"Черкаська","місцеве","Велика Вись","заказник","ландшафтний",30,"Ріш. Обл. ради від 28.04.93 р. № 14-21","Єлизаветська сільська рада","Катеринопільський район, с.Єлизаветка"
223,"Черкаська","місцеве","Березняк","заказник","ландшафтний",5,"Ріш. Обл. ради від 28.12.2010 № 3 - 11/VI","Бужанська сільська рада","Лисянський район, адмінмежі Бужанської сільської ради"
224,"Черкаська","місцеве","Медова долина","заказник","ландшафтний",48.6297,"Ріш. Обл. ради від 28.08.09 р. № 28-8/V","ФГ Медова долина","Лисянський район, адмінмежі Журжинецької сільської ради"
225,"Черкаська","місцеве","Чорнокам’янський притікичський каньйон","заказник","ландшафтний",1067.2,"Ріш. Обл. ради від 28.08.09 р. № 28-8/V","Чорнокам’янська сільська рада","В адмінмежах Чорнокам’янської сільської ради Маньківського району"
226,"Черкаська","місцеве","Садиба пана Даховського","заказник","ландшафтний",88.8,"Рішення ОР від 10.11.06 № 5-9/У","Леськівська сільська рада","Монастирищенський район, с. Леськово"
227,"Черкаська","місцеве","Сунківський-1","заказник","ландшафтний",837,"Ріш. ОВК від 21.11.84 р. № 354","ДП Смілянське лісове господарство","Смілянський район, Сунківське л-во кв.37–56 га, кв. 38–29 га, кв. 43–56 га, кв. 44–36 га, кв. 48–57 га, кв. 49–43 га, кв. 52–57 га, кв. 53–55 га, кв. 54–52 га, кв. 58–67 га, кв. 59–57 га, кв. 60–69 га, кв. 65–67 га, кв. 67–65 га, кв. 73–51 га, кв. 78–37 га"
228,"Черкаська","місцеве","Теклінська дача","заказник","ландшафтний",732,"Ріш. ОВК від 8.01.86 р. № 7","ДП Смілянське лісове господарство","Смілянський район, кв. 54, 55, 57-66 Смілянського л-ва"
229,"Черкаська","місцеве","Синюський","заказник","ландшафтний",16,"Ріш. Обл. ради від 28.04.93 р. № 14-21","ДП Уманське лісове господарство","Тальнівський район, гирло р.Тікич і Велика Вись в р-ні с.Чеснопіль на межі з Кіровоградською обл."
230,"Черкаська","місцеве","Мошнівський","заказник","ландшафтний",62,"Ріш. Обл. ради від 08.04.00 р. № 15-4","ДП Черкаське ЛМГ","Черкаський район, кв. 28 Мошнівського л-ва"
231,"Черкаська","місцеве","Мошногірський","заказник","ландшафтний",663,"Ріш. ОВК від 21.11.84 р. № 354","ДП Черкаське ЛМГ","Черкаський район, кв. 42–87 га, 48–58 га, 49–67 га, 50–123 га, 53–113 га, 57–115 га Мошенського л-ва"
232,"Черкаська","місцеве","Русько-Полянський приболотний","заказник","ландшафтний",74,"Ріш. ОВК від 21.11.84 р. № 354","ДП Черкаське ЛМГ","Черкаський район, кв. 146 вид. 1 Русько-Полянського л-ва"
233,"Черкаська","місцеве","Старий Тясмин","заказник","ландшафтний",3,"Ріш. Обл. ради від 28.04.93 р. № 14-21","СТОВ Чорнявка","Колишнє русло р.Тясмин, Пд-Зх окр. с. Чорнявки"
234,"Черкаська","місцеве","Степанківський","заказник","ландшафтний",110.8,"Ріш. Обл. ради від 08.04.00 р. № 15-4","СКП РАЙЛІС","Черкаський район, між старою дорогою на Бузуківський кар’єр та землями КСП ім. Ватутіна"
235,"Черкаська","місцеве","Рогозинські острови","заказник","ландшафтний",660,"Ріш. Обл. ради від 27.01.09 № 23/V","Будищанська сільська рада","В адмінмежах Будищанської сільської ради Черкаського району"
236,"Черкаська","місцеве","Модрина","заказник","лісовий",12.7,"Ріш. Обл. ради від 28.04.93 р. № 14-21","ДП Смілянський лісгосп","Кв. 75 діл. 1, 2 Мліївського л-ва"
237,"Черкаська","місцеве","Стебнянський","заказник","орнітологічний",133,"Ріш. Обл. ради від 08.04.00 р. № 15-4","Стебнівська сільська рада","Звенигородський район, с. Стебне"
238,"Черкаська","місцеве","Бубнівські Сосни","заказник","орнітологічний",138.1,"Ріш. ОВК від 08.01.86 р. № 7","ДП Золотоніське лісове господарство","Золотоніський район, с.Бубнова Слобідка"
239,"Черкаська","місцеве","Озеро Широке","заказник","орнітологічний",36.8,"Ріш. ОВК від 08.01.86 р. № 7","Бубново-Слобідська сільська рада","Золотоніський район, с. Бубнова Слобідка, пойма р. Дніпро"
240,"Черкаська","місцеве","Стави","заказник","орнітологічний",33,"Ріш. Обл. ради від 08.04.00 р. № 15-4","Кропивнянська сільська рада","Басейн р. Кропивни"
241,"Черкаська","місцеве","Ведмежий горіх","пам’ятка природи","ботанічна",0.01,"Ріш. ОВК від 26.06.72 р. № 367","Драбівська селищна рада","смт. Драбів, північна околиця"
242,"Черкаська","місцеве","Віковий дуб","пам’ятка природи","ботанічна",0.1,"Ріш. ОВК від 14.04.83 р. № 205","ВАТ Росток","Садиба ВАТ РостокЖашківський район"
243,"Черкаська","місцеве","Віковий дуб","пам’ятка природи","ботанічна",0.3,"Ріш. ОВК від 14.04.83 р. № 205","ВАТ Росток","Садиба ВАТ РостокЖашківський район"
244,"Черкаська","місцеве","Віковий дуб","пам’ятка природи","ботанічна",0.05,"Ріш. ОВК від 12.01.82 р. № 12","ДП Звенигородське ЛГ","Звенигородський район, с.Вільхівець, ур Спорне"
245,"Черкаська","місцеве","Вікові дерева бука і каштана","пам’ятка природи","ботанічна",0.1,"Ріш. ОВК від 13.05.75 р. № 288","ДП Звенигородський лісгосп","Звенигородський район, кв. 105, 108 Хлипнівського л-ва"
246,"Черкаська","місцеве","Вікове дерево в’яза","пам’ятка природи","ботанічна",0.03,"Ріш. ОВК від 12.01.82 р. № 12","Звенигородська міська рада","Околиця м.Звенигородка"
247,"Черкаська","місцеве","Дуби Правди","пам’ятка природи","ботанічна",0.15,"Ріш. ОВК від 27.06.72 р. № 367","Звенигородська міська рада","Садиба райполіклініки м.Звенигородка"
248,"Черкаська","місцеве","Дуби Т.Г.Шевченка","пам’ятка природи","ботанічна",0.03,"Ріш. ОВК від 12.01.82 р. № 12","Шевченківський с/г коледж","Звенигородський район, с.Будище, садиба Шевченківського с/г коледжу"
249,"Черкаська","місцеве","Дуб Т.Г.Шевченка","пам’ятка природи","ботанічна",0.03,"Ріш. ОВК від 27.06.72 р. № 367","Шевченківське л-во ДП Лисянське ЛГ","Звенигородський район, с.Моринці"
250,"Черкаська","місцеве","Ясень звичайний (2 дерева)","пам’ятка природи","ботанічна",0.02,"Ріш. ОВК від 12.01.82 р. № 12","Шевченківське л-во ДП Лисянського ЛГ","Звенигородський район, с.Моринці"
251,"Черкаська","місцеве","Думний дуб","пам’ятка природи","ботанічна",0.01,"Ріш. Обл. ради від 23.06.10 р. № 34-9/V","Шевченківський коледж Уманського ДАУ","В адмінмежах Будищанської сільської радиЗвенигородського району, територія Шевченківського коледжу Уманського ДАУ"
252,"Черкаська","місцеве","Дерева софори японської","пам’ятка природи","ботанічна",0.01,"Ріш. ОВК від 14.04.83 р. № 205","Державна насіннева станція","м.Золотоноша, вул. Петровського, 17, садиба держ. насін. станції"
253,"Черкаська","місцеве","Дуб пірамідальний","пам’ятка природи","ботанічна",0.02,"Ріш. ОВК від 27.06.72 р. № 367","Золотоніська сш №6","м.Золотоноша, вул Баха"
254,"Черкаська","місцеве","Липа Максимовича","пам’ятка природи","ботанічна",0.01,"Ріш. Обл. ради від 23.12.98 р. № 5-3","Богуславецька сільська рада","Золотоніський район, с.Богуславець"
255,"Черкаська","місцеве","Насадження верби плакучої","пам’ятка природи","ботанічна",1,"Ріш. ОВК від 14.04.83 р. № 205","Управління меліоративних і осушувальних систем","Околиця м.Золотоноша, р-н шпалопросочувано-го заводу"
256,"Черкаська","місцеве","Оцтові дерева","пам’ятка природи","ботанічна",0.02,"Ріш. ОВК від 14.04.83 р. № 205","Золотоніська загальноосвітня школа № 6","м.Золотоноша, вул. Благовіщенська, 96а"
257,"Черкаська","місцеве","Оцтові дерева","пам’ятка природи","ботанічна",0.1,"Ріш. Обл. ради від 08.04.00 р. № 15-4","Золотоніська загальноосвітня школа № 6","м.Золотоноша, сш № 6"
258,"Черкаська","місцеве","Тирса","пам’ятка природи","ботанічна",0.18,"Рішення ОР від 10.11.06 № 5-9/У","Драбівцівська сільська рада","2км на північ від с.Драбівці, Золотоніського р-ну"
259,"Черкаська","місцеве","Хвилів дуб","пам’ятка природи","ботанічна",0.1,"Ріш. ОВК від 13.05.75 р. № 288","Деньгівська восьмирічна школа","Золотоніський район, с.Хвилівка"
260,"Черкаська","місцеве","Тростянка","пам’ятка природи","ботанічна",1,"Ріш. ОВК від 27.06.72 р.№ 367","ДП Кам’янський лісгосп","Околиця м.Кам’янка"
261,"Черкаська","місцеве","Козацькі майдани","пам’ятка природи","ботанічна",4,"Ріш. Обл. ради від 06.06.08 р. № 18-13/V","Кам’янська міська рада","В адмінмежах Кам’янської міської ради Кам’янського району"
262,"Черкаська","місцеве","Непівська балка (сад)","пам’ятка природи","ботанічна",5.6,"Ріш. Обл. ради від 06.06.08 р. № 18-13/V","ДП Кам’янський лісгосп","В адмінмежах Косарської сільської ради Кам’янського району, Грушківське лісництво, кв. 81, вид. 6"
263,"Черкаська","місцеве","Верба Т.Г.Шевченка","пам’ятка природи","ботанічна",0.01,"Ріш. ОВК від 27.06.72 р. № 367","Шевченківський національний заповідник","Канівський район, територія Шевченківсього національного заповідника"
