"id","oblast","importance","name","category","type","area.ha","desig.decision","operator","location"
27,"Київська","місцеве","Заплавний","заказник","ландшафтний",52,"Рішення Київської облради від 19.02.2004р. №161-12-ХХІУРішення Київської облради від 01.04.2003р. № 89-07-ХХІУ Ухвала Вищого Адміністративного суду України від 27.11.2014 К/800/460/14 щодо визнання незаконним та скасування рішення Київської обласної ради від 19.02.2004 № 161-12-XXIV Про зміну меж об'єктів природно-заповідного фонду місцевого значення Київської області (було 213 га стало 52) ","Козинська селищна рада","Козинська селищна рада, Обухівський район"
28,"Київська","місцеве","Березовий гай","заказник","ландшафтний",391,"Рішення Київської обласної ради від 23.07.2009 № 490-25V","ДП Київське лісове господарство","Григорівська сільська рада, Обухівський район"
29,"Київська","місцеве","Васильківські Карпати","заказник","ландшафтний",226.8,"Рішення обласної ради 6 сесії 23 скликання від 02.02.99р.","Великобугаївська, Гвоздівська, Крушинська, Рославичівська сільські ради","Великобугаївська, Гвоздівська, Крушинська, Рославичівська сільські ради, Васильківський район"
30,"Київська","місцеве","Урочище Кірикове","заказник","ландшафтний",9.0373,"Рішення Київської облради від 27.10.2005о. №310-26-ІУ","Лісниківська сільська рада","Лісниківська сільська рада, Києво-Святошинський район"
31,"Київська","місцеве","Ржищівський","заказник","ландшафтний",1712,"Рішення Київського облвиконкому №510 від 1968р.","ДП Ржищівське лісове господарство","Стайківська, Гребенівська, Балико-Щучинська, Півецька сільські ради та Ржищівська міська рада, Кагарлицький район"
32,"Київська","місцеве","Цезарівський ","заказник","ландшафтний",475,"Рішення 16 сесії 21 скликання від 10.03.94р.","ДП Макарівське лісове господарство","Ніжиловецька сільська рада, Макарівський район"
33,"Київська","місцеве","Кожанська балка ","заказник","ландшафтний",50,"Рішенням 16 сесії Київської обласної ради народних депутатів від 10.03.1994","Малополовецька сільська рада","Малополовецька сільська рада, Фастівський район"
34,"Київська","місцеве","Сторожівці","заказник","ландшафтний",47.9,"Рішення Київської обласної ради від 23.07.2009 № 490-25V","ДП Клавдієвське лісове господарство","Луб’янівська сільська рада, Бородянський район"
35,"Київська","місцеве","Бурковиця","заказник","ландшафтний",349,"Рішення Київської обласної ради від 23.07.2009 № 490-25V","ДП Тетерівське лісове господарство","Загальцівська сільська рада, Бородянський район"
36,"Київська","місцеве","Попів хутір","заказник","ландшафтний",80,"Рішення 16 сесії 21 скликання від 10.03.94р.Рішення Київської облради від02.04.2009 № 447-24-V","Київська обласна державна організація Київагроліс, Тетіївське державне агролісництво","Тетіївська міська рада, Тетіївський район"
37,"Київська","місцеве","Урочище Мазепинці","заказник","ландшафтний",15,"Рішення Київської обласної ради від 23.07.2009 № 490-25V","Київська обласна державна організація Київагроліс, Тетіївське державне агролісництво","Тетіївська міська рада, Тетіївський район"
38,"Київська","місцеве","Урочище Кремез","заказник","ландшафтний",72,"Рішення Київської обласної ради від 23.07.2009 № 490-25V","Київська обласна державна організація Київагроліс, Тетіївське державне агролісництво","Тетіївська міська рада, Тетіївський район"
39,"Київська","місцеве","Гайдамацьке болото","заказник","ландшафтний",751,"Рішення Київської обласної ради п’ятого скликання від 02.04.2009р. № 447-24-V","ДП Іванківське лісове господарство","Розважівська та Обуховецька сільські ради, Іванківський район"
40,"Київська","місцеве","Яхнівський","заказник","ландшафтний",426,"Рішення Київської обласної ради від 23.07.2009 № 490-25-V","ДП Тетерівське лісове господарство","Кухарівська сільська рада, Іванківський район"
41,"Київська","місцеве","Березовське","заказник","ландшафтний",240.7,"Рішення Київської обласної ради від 23.07.2009 № 490-25-V","Іванківське спеціалізоване державне агролісогосподарське підприємство Держагролісгосп","Димарська сільська рада, Іванківський район"
42,"Київська","місцеве","Невідомщина","заказник","ландшафтний",16.5,"Рішення Київської обласної ради від 17.06.10р. №739-32-V","Васильківська РДА","Великосалтанівська сільська радаВасильківський район"
43,"Київська","місцеве","Ковалівський яр","заказник","ландшафтний",15,"Рішення Київської обласної ради від 17.06.10р. №739-32-V","Васильківська РДА","Крушинська сільська радаВасильківський район"
44,"Київська","місцеве","Нечаївщина","заказник","ландшафтний",17.6,"Рішення Київської обласної ради від 21.10.10р. №866-35-V","Іванківська сільська рада Кагарлицька РДА ??","Іванківська сільська рада Кагарлицький район"
45,"Київська","місцеве","Чернинський","заказник","ландшафтний",3134.3,"Рішення Київської обласної ради від 21.10.10р. №866-35-V","ДП Вищедубечанський лісгосп","Вищедубечанська сільська радаВишгородський район"
46,"Київська","місцеве","Шевченківський ліс","заказник","ландшафтний",53.5,"Рішення Київської обласної ради від 21.10.10р. №866-35-V","ДП Димерське лісове господарство","Абрамівська сільська радаВишгородський район"
47,"Київська","місцеве","Щербанівський","заказник","ландшафтний",67.2,"Рішення Київської обласної ради від 21.10.10р. №866-35-V","ДП Ржищівський лісгосп","Трипільська радаОбухівський район"
48,"Київська","місцеве","Бориспільські острови","заказник","ландшафтний",6900.26,"Рішення Київської обласної ради від 03.02.11р. №043-04-VI","Бориспільська районна державна адміністрація","В межах акваторії та каскаду островів р. Дніпро на південний захід та на південь від с. Сошників, Бориспільський район"
49,"Київська","місцеве","Кілов-Рудяків","заказник","ландшафтний",800.15,"Рішення Київської обласної ради від 03.02.11р. №043-04-VI","Бориспільська районна державна адміністрація","В межах запдави р. Дніпро, що входить до адміністративних меж Головурівської сульської, ради на північний захід та на південь від с. Кийлів Бориспільський район"
50,"Київська","місцеве","Лебединий","заказник","ландшафтний",108.8,"Рішення Київської обласної ради від 24.11.11р. №234-12-VI","Тетієвська міська рада","В межах м. ТетієваТетієвський район"
51,"Київська","місцеве","Стовп’язькі краєвиди","заказник","ландшафтний",118.2,"Рішення Київської обласної ради від 24.11.11р. №234-12-VI","Стовп’язькасільська рада","В адміністративних межах Стовп’язької сільської радиПереяслав – Хмельницький район"
52,"Київська","місцеве","Юрівський","заказник","ландшафтний",10,"Рішення Київської обласної ради від 21.06.2012р №365-19-VI","Віто-Поштова сільська рада","В адміністративних межах Віто-Поштовоїї сільської радиКиєво-Святошинського району"
53,"Київська","місцеве","Озерне","заказник","ландшафтний",30.6659,"Рішення Київської обласної ради від 21.06.2012р №365-19-VI","ДП Київське лісове господарство","В межах с. Крюківщина, Києвосвятошинського району Київської обл."
54,"Київська","місцеве","Глибокий ліс","заказник","ботанічний",29,"Рішення Київського облвиконкому №441 від 18.12.1984р.","ДП Димерське лісове господарство","Димерська сільська рада, Вишгородський район"
55,"Київська","місцеве","Дмитрівський","заказник","ботанічний",16.6,"Рішення Київського облвиконкому №173 від 10.04.1978р.","ДП Димерське лісове господарство","Любимівська сільська рада, Вишгородський район"
56,"Київська","місцеве","Лісовичі","заказник","ботанічний",9.7,"Рішення Київського облвиконкому №441 від 18.12.1984р.","ДП Димерське лісове господарство","Литвинівська сільська рада, Вишгородський район"
57,"Київська","місцеве","Урочище Дубина","заказник","ботанічний",29,"Рішення Київської обласної ради від 24.10.02р. №045-04-ХХІV","ДП Білоцерківське лісове господарство","Розкішнянська сільська рада, Ставищенський район"
58,"Київська","місцеве","Стрижавський ліс","заказник","ботанічний",248,"Рішення 16 сесії 21 скликання від 10.03.94р. №30","ДП Білоцерківське лісове господарство","Стрижавська сільська рада, Ставищенський район"
59,"Київська","місцеве","Оврамівсько-Івашківський","заказник","ботанічний",19,"Рішення 16 сесії 21 скликання від 10.03.94р.","Русанівська сільська рада","Русанівська сільська рада, Броварський район"
60,"Київська","місцеве","Урочище Гора Козинська","заказник","ботанічний",2.08,"Рішення Київської облради від 27.10.2005о. №310-26-ІУ","Лісниківська сільська рада","Лісниківська сільська рада, Києво-Святошинський район"
61,"Київська","місцеве","Урочище Безодня","заказник","ботанічний",3.35,"Рішення Київської облради від 27.10.2005о. №310-26-ІУ","Лісниківська сільська рада","Лісниківська сільська рада, , Києво-Святошинський район"
62,"Київська","місцеве","Атамановий гай","заказник","ботанічний",14.5,"Рішення Київської облради від 10.03.94р. №30","ДП Макарівське лісове господарство","Забуянська сільська рада, Макарівський район"
63,"Київська","місцеве","Діброва","заказник","ботанічний",104.2,"Рішення Київського облвиконкому №441 від 18.12.1984р., Рішення Київської обласної ради від 16.05.2013 №616-32-VI","ДП Переяслав-Хмельницьке лісове господарство","Жовтнева сільська рада, Переяслав-Хмельницький район"
