"id","oblast","importance","name","category","type","area.ha","desig.decision","operator","location"
132,"АР Крим","місцеве","ПАК у мису Чауда","пам’ятка природи","гідрологічна",90,"Рішення Облвиконкому від 22.02.1972 р. № 97","Чаудинське мисливське - господарство товариської організації ВВОО","Ленінський р-н,с. Ярке"
133,"АР Крим","місцеве","ПАК у мису Карангат","пам’ятка природи","гідрологічна",150,"Рішення Облвиконкому від 22.02.1972 р. № 97","Чаудинське мисливське - господарство товариської організації ВВОО","Ленінський р-н, с. Ярке"
134,"АР Крим","місцеве"," ПАК у мису Опук та островів Скелі-Кораблі","пам’ятка природи","гідрологічна",150,"Рішення Облвиконкому від 22.02.1972 р. № 97","Опукский природний заповідник","Ленінський р-н, с. Мар’ївка,с. Борисівка"
135,"АР Крим","місцеве","ПАК у мису Хроні","пам’ятка природи","гідрологічна",180,"Рішення Облвиконкому від 22.02.1972 р. № 97","Глазовська с/р","Ленінський р-н, с. Осовини"
136,"АР Крим","місцеве","ПАК у мису Казантип","пам’ятка природи","гідрологічна",240,"Рішення Облвиконкому від 22.02.1972 р. № 97","Казантипский природний заповідник","Ленінський р-н, с. Мисове"
137,"АР Крим","місцеве","ПАК у Арабатської стрілки","пам’ятка природи","гідрологічна",150,"Рішення Облвиконкому від 22.02.1972 р. № 97","КСП Сємісотка","Ленінський р-н, с. Кам'янське"
138,"АР Крим","місцеве","ПАК у Джангульського зсувного узбережжя","пам’ятка природи","гідрологічна",180,"Рішення Облвиконкому від 22.02.1972 р. № 97","Оленівська с/р","Чорноморський р-н, с. Оленівка"
139,"АР Крим","місцеве","ПАК у скелі Діва та г. Кішка","пам’ятка природи","гідрологічна",60,"Рішення Облвиконкому від 22.02.1972 р. № 97","Сімеїзська с/р","м. Ялта, сел. Сімеїз"
140,"АР Крим","місцеве","ПАК у мису Ай-Тодор","пам’ятка природи","гідрологічна",120,"Рішення Облвиконкомувід 22.02.1972 р. № 97","Гасприньська с/р","м. Ялта, сел. Гаспра"
141,"АР Крим","місцеве","ПАК у мису Плака","пам’ятка природи","гідрологічна",60,"Рішення Облвиконкому від 22.02.1972 р.№ 97","Санаторій Утьос","м. Алушта,сел. Партеніт"
142,"АР Крим","місцеве","ПАК у с. Сонячногірське та с. Малоріченьське","пам’ятка природи","гідрологічна",60,"Рішення Облвиконкому від 22.02.1972 р. № 97","Малоріченьська с/р","м. Алушта,с. Сонячногірськес. Малоріченьське"
143,"АР Крим","місцеве","Печера-грот Данільча-Коба","пам’ятка природи","геологічна",1,"Рішення Облвиконкому від 15.02.1964 р.№ 92","ДП Куйбишевське ЛГ","Бахчисарайський р-н, с. Соколине, Соколине л-во, кв.20, від.2"
144,"АР Крим","місцеве","Природні сфінкси у долині р. Чурук-Су","пам’ятка природи","геологічна",5,"Рішення Облвиконкому від. 15.02.1964 р.№ 92","ДП Бахчисарайське ЛГ","Бахчисарайський р-н, Михалівське л-во, кв. 43"
145,"АР Крим","місцеве","Печера-грот Кіік-Коба","пам’ятка природи","геологічна",1,"Рішення Облвиконкому від. 15.02.1964 р.№ 92","ДП Сімферопольське ЛМГ","Сімферопольський р-н с. Балонове, Красногорське л-во кв.21"
146,"АР Крим","місцеве","Печера-грот Чокурча","пам’ятка природи","геологічна",1,"Рішення Облвиконкому від. 15.02.1964 р.№ 92","автоколона№14654","Сімферопольський р-н с. Лугове"
147,"АР Крим","місцеве","Острівок-глиба пермських вапняків на Сімферопольському водосховищі","пам’ятка природи","геологічна",1,"Рішення Облвиконкому від. 15.02.1964 р.№ 92","Салгірське управління зрошувальних систем","Сімферопольський р-н Сімферопольське водосховище"
148,"АР Крим","місцеве","Природні сфінкси Каралезьської долини","пам’ятка природи","геологічна",5,"Рішення Облвиконкому від 15.02.1964 р.№ 92","Красномакська с/р","Бахчисарайський р-н, с. Залісне"
149,"АР Крим","місцеве","Печера-грот Сюрень","пам’ятка природи","геологічна",1,"Рішення Облвиконкому від 15.02.1964 р.№ 92","Куйбишевська с/р","Бахчисарайський р-н, с. Танкове"
150,"АР Крим","місцеве","Мис Чауда","пам’ятка природи","геологічна",5,"Рішення Облвиконкому від 15.02.1964 р. № 92","Чаудинське мисливське -господарство товариської організації ВВОО","Ленінський р-н, с. Ярке"
151,"АР Крим","місцеве","Карстова шахтаМаксимовича","пам’ятка природи","геологічна",1,"Постанова бюро Кримськ. Обкому КПУта облвиконкому від 30.01.1969 р. № 19/8-67","ДП Куйбишевське ЛГ","Бахчисарайськийр-н, Куйбишевськел-во, кв. 85"
152,"АР Крим","місцеве","Червоний камінь","пам’ятка природи","геологічна",2,"Постанова бюро Кримськ. Обкому КПУта облвиконкому від 30.01.1969 р. №19/8-67","Гурзуфська с/р","м. Ялта, с. Краснокам'янка"
153,"АР Крим","місцеве","Зміїна печера","пам’ятка природи","геологічна",1,"Постанова бюро Кримськ. Обкому КПУта облвиконкому від 30.01.1969 р. № 19/8-67","Сімферопольське ДЛМГ","Сімферопольський р-н с. Лівадки, Партизан-ське л-во, кв. 20"
154,"АР Крим","місцеве","Кучук-Ламбатський кам'яний хаос","пам’ятка природи","геологічна",5,"Рішення Облвиконкому від 30.01.1969 р. № 19/8-67Постанова ВР АРК від 20.12.06 № 284-5/06","Маломаякська с/рТОВ Центр стратегічних інвестицій","м. Алушта, с. Кіпарісне,с. Бондаренкове"
155,"АР Крим","місцеве","Ділянка узбережжя між с. Сонячногірьське та Малоріченське","пам’ятка природи","геологічна",5,"Рішення Облвиконкому від 30.01.1969 р. № 19/8-67","Малоріченська с/р","м. Алушта, с. Сонячногірьське с. Малоріченське"
156,"АР Крим","місцеве","Печера Сюндюрлю","пам’ятка природи","геологічна",1,"Рішення Облвиконкому від 01.12.1972 р. № 579","ДП Куйбишевське ЛГ","Бахчисарайський р-н с. Поляна, Куйбишевське л-во, кв. 78, вид. 9"
157,"АР Крим","місцеве","Печера МАН (малої академії наук)","пам’ятка природи","геологічна",1,"Рішення Облвиконкому від 01.12.1972 р. № 579","ДП Алуштинське ЛГ","м. Алушта,с. Лучистое Алуштинське л-во, кв.36 вид.1, півн. укізг. Демерджи"
158,"АР Крим","місцеве","Печера Аджи-Коба","пам’ятка природи","геологічна",1,"Рішення Облвиконкому від 01.12.1972 р. № 579","ДП Сімферопольське ЛМГ","Білогірський р-н, Міжгорне л-во, кв 33"
159,"АР Крим","місцеве","Печера Аянська","пам’ятка природи","геологічна",1,"Рішення Облвиконкомувід 01.12.1972 р. № 579","ППВКХ м. Сімферополя","Сімферопольський р-н с. Зарічне, північний укіз Чатирдага"
160,"АР Крим","місцеве","Вовчий грот","пам’ятка природи","геологічна",1,"Рішення Облвиконкому від 22.02.1972 р.№ 97","Мазанська с/р","Сімферопольський р-н с. Мазанка"
161,"АР Крим","місцеве","Оголення скам'янілогопотоку вулканічної лави","пам’ятка природи","геологічна",0.5,"Рішення Облвиконкому від 20.12.1988 р. № 366","Добрівська с/р","Сімферопольський р-н с. Петропавлівка,Петропавлівський кар’єр"
162,"АР Крим","місцеве","Грязьова сопка Андрусова","пам’ятка природи","геологічна",1,"Рішення Облвиконкому від 22.09.1969 р. № 634","Войківська с/р","Ленінський р-н, с. Бондаренкове"
163,"АР Крим","місцеве","Грязьова сопка Вернадського","пам’ятка природи","геологічна",1,"Рішення Облвиконкому від 22.09.1969 р.№ 634","Войківська с/р","Ленінський р-н, с. Бондаренкове"
164,"АР Крим","місцеве","Грязьова сопка Обручева","пам’ятка природи","геологічна",1,"Рішення Облвиконкому від 22.09.1969 р.№ 634","Войківська с/р","Ленінський р-н, с. Бондаренкове"
165,"АР Крим","місцеве","Євпаторійський дендропарк","дендрологічний парк",,3.2,"Пост. ВР АРК від. 16.02.2000 р. № 913-2/2000","ТОВ Парк розваг","м. Євпаторія"
166,"АР Крим","місцеве","Парк санаторіюДюльбер","парк-пам’ятка садово-паркового мистецтва",,5.64,"Пост. ВР АРКвід26.04.2000 р.№ 1089-2/2000","СанаторнийкомплексДюльбер","м. Ялта,сел. Кореїз"
167,"АР Крим","місцеве","Сакськийкурортний парк","парк-пам’ятка садово-паркового мистецтва",,31,"РішенняОблвиконкомувід 15.04.1964 р.№ 92від 18.12.1984 р.№ 597","Санаторій ім.Ленина МОУкраїни 1 - ДП спец.санаторій ім.ак.Н.Н. Бурденко ЗАТ Укрпрофздравніца -1,2208га;2 - ЗАО Санаторій Саки - 18,2884га;3 - ПП ГусейновФ.К.-0,095 га;4 - Сакський військовий клин.санаторія ім. Н.И.Пирогова -10,9811 га;5 - ПП Едельвейс-0,1712га.","м. Саки"
168,"АР Крим","місцеве","Парк дачі Місхор","парк-пам’ятка садово-паркового мистецтва",,2.29,"Пост. ВР АРК від 26.04.2000 р № 1089-2/2000","Санаторний комплекс Дюльбер","м. Ялта,сел. Кореїз"
169,"АР Крим","місцеве","Парк санаторію Морський прибій","парк-пам’ятка садово-паркового мистецтва",,8.87,"Пост. ВР АРК від. 26.04.2000 р. № 1089-2/2000","Санаторний комплекс Дюльбер","м. Ялта,сел. Кореїз"
170,"АР Крим","місцеве","Лісопарк Перчем","парк-пам’ятка садово-паркового мистецтва",,4.6,"Рішення Облвиконкому від 01.12.1972 р.№ 579","ДП Судакський ЛМГ","м. Судак, Судакське л-во, кв. 39, вид. 10"
171,"АР Крим","місцеве","Лазурний","парк-пам’ятка садово-паркового мистецтва",,22,"Рішення Облвиконкому від 01.12.1972 р.№ 579","МДЦ Артек","м. Ялта, сел. Гурзуф"
172,"АР Крим","місцеве","Морський","парк-пам’ятка садово-паркового мистецтва",,7,"Рішення Облвиконкому від 01.12.1972 р.№ 579","МДЦ Артек","м. Ялта, сел. Гурзуф"
173,"АР Крим","місцеве","Гірський","парк-пам’ятка садово-паркового мистецтва",,23,"Рішення Облвиконкому від 01.12.1972 р. № 579","МДЦ Артек","м. Ялта, сел. Гурзуф"
174,"АР Крим","місцеве","Комсомольський","парк-пам’ятка садово-паркового мистецтва",,7,"Рішення Облвиконкому від 01.12.1972 р. № 579","МДЦ Артек","м. Ялта, сел. Гурзуф"
175,"АР Крим","місцеве","Меласький","парк-пам’ятка садово-паркового мистецтва",,12,"Рішення Облвиконкому від 01.12.1972 р.№ 579","санаторій Мелас","м. Ялта, с. Санаторне"
176,"АР Крим","місцеве","Нижня Ореанда","парк-пам’ятка садово-паркового мистецтва",,41.6,"Рішення Облвиконкому від 01.12.1972 р. № 579","санаторій Нижня Ореанда","м. Ялта,ї с. Нижня Ореанда"
177,"АР Крим","місцеве","Парк дому відпочинку Судак","парк-пам’ятка садово-паркового мистецтва",,17.42,"Пост. ВР АРКвід 21.05.1997 р. № 1170-1","ВАТ Туристичний оздоровчий комплекс Судак","м. Судак"
178,"АР Крим","місцеве","Парк дому відпочинку Айвазовське","парк-пам’ятка садово-паркового мистецтва",,18,"Пост. ВР АРК від 19.11.1998 р.№ 286-2/98","дім відпочинку Айвазовське","м. Алушта,сел. Партеніт"
179,"АР Крим","місцеве","Парк санаторію Ай-Даніль","парк-пам’ятка садово-паркового мистецтва",,19.4,"Пост. ВР АРК від. 19.11.1998 р. № 286-2/98","санаторій Ай-Даніль","98643 м. Ялта,сел. Данилівнавул.. Лісова, 4"
180,"АР Крим","місцеве","Парк Еміра БухарськогоСейїд-Абдул-Ахад-Хана","парк-пам’ятка садово-паркового мистецтва",,9.5,"Пост ВР АРК від 19.11.1998 р. № 286-2/98","санаторій Узбекістан","м. Ялта, с. Ливадія"
181,"АР Крим","місцеве","Парк санаторію Гірський","парк-пам’ятка садово-паркового мистецтва",,17.17,"Пост. ВР АРК від 19.11.1998 р. № 286-2/98","ФАО Атомпрофздравниця санаторія Горний","м. Ялта, с. Ливадія"
182,"АР Крим","місцеве","Чукурлар","парк-пам’ятка садово-паркового мистецтва",,14.42,"Пост. ВР АРК від 22.06.1999 р. № 585-2/99","Республ.підприємство Курортно-оздоровчий комплекс Росія","98613 м. Ялта,вул.. Комунарів, 12"
183,"АР Крим","місцеве","Парк пансіонату Прибрежний","парк-пам’ятка садово-паркового мистецтва",,6,"Пост. ВР АРК від 16.02.2000 р.№ 913-2/2000","Пансіонат Прибрежний","98654 м. Ялта, с. Отрадне"
184,"АР Крим","місцеве","Парк санаторію Сокіл","парк-пам’ятка садово-паркового мистецтва",,3.06,"Пост. ВР АРК від 16.02.2000 р. № 913-2/2000","Санаторій Сокіл","м. Судак-2,вул.. Приморська, 21"
185,"АР Крим","місцеве","Парк санаторію Чорноморьє","парк-пам’ятка садово-паркового мистецтва",,11.679,"Пост. ВР АРК від 18.10.2002 р.№ 295-3/02","Санаторій Чорноморьє","м. Ялта,сел. Лівадія"
186,"АР Крим","місцеве","Малий Лівадіській парк","парк-пам’ятка садово-паркового мистецтва",,9.6,"Пост. ВР АРК від 22.10.2003 р. № 709-3/03","СКО Пансіонат Гліцинія","м. Ялта, сел. Нижня Ореанда"
187,"АР Крим","місцеве","Яйла Чатирдага","заповідне урочище",,900,"Рішення Облвиконкому від 20.05.1980 р.№ 353","ДП Алуштинське ЛГ","м. Алушта, Алуштинське л-во, кв. 1-10"
188,"АР Крим","місцеве","Долина р. Сатера","заповідне урочище",,10,"Рішення Облвиконкому від 20.05.1980 р.№ 353","ДП Алуштинське ЛГ","м. Алушта, Алуштинське л-во, кв. 43"
189,"АР Крим","місцеве","Лісова діброва Левадки","заповідне урочище",,16,"Рішення Облвиконкому від 20.05.1980 р.№ 353","ДП Сімферопольське ЛМГ","Сімферопольський р-н, с. Левадки, Партизанське л-во, кв. 17"
190,"АР Крим","місцеве","Балка Великий Кастель","заповідне урочище",,20,"Рішення Облвиконкому від 20.05.1980 р.№ 353","Оленівська с/р","Чорноморський р-н, с. Оленівка"
191,"АР Крим","місцеве","Гірсько-лісовий масив у с.Тополівка та с. Курське","заповідне урочище",,200,"Рішення Облвиконкому від 20.05.1980 р.№ 353","ДП Старокримське ЛМГ","Білогорський р-н"
192,"АР Крим","місцеве","Мис Алчак у м. Судак","заповідне урочище",,55,"Рішення Облвиконкому від 20.12.1988 р.№ 366","ДП Судакське ЛМГ","м. Судак,Судакське лісництво, обхід №5"
193,"АР Крим","місцеве","Гай фісташки туполистої","заповідне урочище",,4.3,"Пост. ВР АРК від 21.05.1997 р. № 1170-1","Оздоровче-спортивний табір МАІ","м. Алушта"
194,"АР Крим","місцеве","Ботанічний сад при Тавридському національному університетііменіВ.І.Вернадського","ботанічний сад",,33.16,"Постанова ВР АРК від 21.04.2005 р.№ 1271-4/05","Тавриський національний університет ім. В.І . Вернадського","м. Сімферополь"
195,"АР Крим","місцеве","парк Казка","зоологічний парк",,2.4276,"Пост. ВР АРКвід 22.10.2003 р.№ 709-3/03","МПП Зубкова О.А.Зооуголок Сказка","м. Ялта,с. Виноградне"
196,"АР Крим","місцеве","Сафарі-парк Тайган","зоологічний парк",,32.4745,"Пост. ВР АРКвід 18.04.2012 р.№ 784-6/12","МПП Зубкова О.А.","м. Білогірськ, вул. Лавандова, 1"
