"id","oblast","importance","name","category","type","area.ha","desig.decision","operator","location"
54,"Запорізька","місцеве","Урочище Церкви","заказник","ботанічний",4,"Рішення Запорізького облвиконкому від 28.05.1980р. №253","Чернігівська селищна рада","Чернігівський р-н, с.Могиляни"
55,"Запорізька","місцеве","Правий берег Молочного лиману","заказник","ботанічний",4,"Рішення Запорізького облвиконкому від 28.05.1980р. №253","Шелюгівська сільська рада","Якимівський р-н, околиця с.Шелюги"
56,"Запорізька","місцеве","Цілинна балка","заказник","ботанічний",5,"Рішення Запорізького облвиконкому від 2.06.1987р. №207","Українська дослідна станція олійних культур","м.Запоріжжя, на околиці с.Малишевка"
57,"Запорізька","місцеве","Балка Виноградна","заказник","ботанічний",5,"Рішення Запорізького облвиконкому від 2.06.1987р. №207","Запорізька обласна дослідницька станція","Запорізький р-н, обласна сільськогосподарська дослідницька станція"
58,"Запорізька","місцеве","Цілинна ділянка","заказник","ботанічний",5,"Рішення Запорізького облвиконкому від 28.05.1980р. №253","Кам`янська с/р","Василівський р-н, біля с.Кам’янське"
59,"Запорізька","місцеве","Балка Янчур","заказник","ботанічний",5,"Рішення Запорізького облвиконкому від 28.05.1980р. №253","Смілівська сільська рада","Куйбишевський р-н, с.Сміле"
60,"Запорізька","місцеве","Ділянка Ясне","заказник","ботанічний",5,"Рішення Запорізького облвиконкому від 28.05.1980р. №253","Орлянська сільська рада","Василівський р-н, біля с.Ясна Поляна і с.Орлянське"
61,"Запорізька","місцеве","Балка Тупік","заказник","ботанічний",5,"Рішення Запорізького облвиконкому від 28.05.1980р. №253","Василівська міська рада","Василівський р-н, околиця м.Василівка"
62,"Запорізька","місцеве","Правий берег Молочного лиману","заказник","ботанічний",5,"Рішення Запорізького облвиконкому від 28.05.1980р. №253","Радивонівська сільська рада","Якимівський р-н, с.Ленінське"
63,"Запорізька","місцеве","Балка Домузгла","заказник","ботанічний",5,"Рішення Запорізького облвиконкому від 28.05.1980р. №253","Добрівська сільська рада","Приазовський р-н, с.Добрівка,"
64,"Запорізька","місцеве","Цілинна ділянка","заказник","ботанічний",5,"Рішення виконкому Запорізької облради від 28.05.980 № 253","Скельківська сільська рада","Василівський р-н, біля с.Скельки"
65,"Запорізька","місцеве","Балка з степовою рослинністю","заказник","ботанічний",5.7,"Рішення Запо-різького обл-виконкому від 9.10.1990р. №281","Заповітненська сільська рада","Кам’янко Дніпровський р-н, Заповітненська сільська рада"
66,"Запорізька","місцеве","Балка безімена (охоронна зона 30 м)","заказник","ботанічний",5.7,"Розпорядження Представника Президента від 2.10.1992р. №321","Різдвянівська сільська рада","Новомиколаївський район, на межі сівообігів №1 і №2"
67,"Запорізька","місцеве","Цілинна ділянка Могили (охоронна зона 30 м)","заказник","ботанічний",6,"Розпорядження Представника Президента від 2.10.1992р. №321","Привільненська сільська рада","Вільнянський р-н, на північний захід від с.Терсянка"
68,"Запорізька","місцеве","Балка Тисина (охоронна зона 30 м)","заказник","ботанічний",6,"Розпорядження Представника Президента від 2.10.1992р. №321","Привільненська сільська рада","Вільнянський р-н, 3 км на північ від с.Василькове"
69,"Запорізька","місцеве","Цілинні водоохоронні землі","заказник","ботанічний",7,"Рішення Запорізького облвиконкому від 28.05.1980р. №253","Великознам`янська сільська рада","Кам’янсько Дніпровський р-н, околиця с.Велика Знам’янка"
70,"Запорізька","місцеве","Степова балка","заказник","ботанічний",7,"Рішення Запорізького облвиконкому від 9.10.1990р. №281","Просторівська сільська рада","Чернігівський р-н, біля с.Розівка"
71,"Запорізька","місцеве","Правий берег Молочного лиману","заказник","ботанічний",7,"Рішення Запорізького облвиконкому від 28.05.1980р. №253","Охримівська сільська рада","Якимівський р-н, околиця с.Охримівка"
72,"Запорізька","місцеве","Відріг Чебрецовий","заказник","ботанічний",7.5,"Рішення Запорізького облвиконкому від 9.10.1990р. №281","Терпінівська сільська рада","Мелітопольський район, біля поля №8 сівообігу №5"
73,"Запорізька","місцеве","Степовий схил Молочного лиману","заказник","ботанічний",7.7,"Розпорядження Представника Президента від 2.10.1992р. №321","Кирилівська селищна рада","Якимівський р-н, біля поля №5 сівообігу №2, смт. Кирилівка"
74,"Запорізька","місцеве","Цілинна ділянка","заказник","ботанічний",8,"Рішення Запорізького облвиконкому від 28.05.1980р. №253","Новомиколаївська сільська рада","Гуляйпольський р-н, околиця с.Новогригорівка і с. Новоіванівка"
75,"Запорізька","місцеве","Май-гора","заказник","ботанічний",8,"Рішення Запорізького облвиконкому від 28.05.1980р. №253","Великознам`янська сільська рада","Кам’янсько-Дніпровський р-н, біля с.Велика Знам’янка"
76,"Запорізька","місцеве","Цілинна балка Вербова","заказник","ботанічний",10,"Рішення Запорізького облвиконкому від 2.06.1987р. №207","Михайлівська сільська рада","Вільнянський р-н, околиця с.Георгієвка"
77,"Запорізька","місцеве","Балка Кащенова","заказник","ботанічний",10,"Рішення Запорізького облвиконкому від 9.10.1990р. №281","Московська сільська рада","Вільнянський р-н, Московська сільська рада"
78,"Запорізька","місцеве","Балка Рівна","заказник","ботанічний",10,"Рішенням Запорізького облвиконкому від 02.06.1987 № 207","Новенська сільська рада","на південний схід від с. Рівне 2 км"
79,"Запорізька","місцеве","Цілинна ділянка вздовж залізниці","заказник","ботанічний",10,"Рішення Запорізького облвиконкому від 28.05.1980р. №253","Залізнича станція Мелітополь, Придніпровської залізниці","Михайлівський р-н, між залізничими станціями Пришиб і Плодородіє"
80,"Запорізька","місцеве","Балка Гайчур","заказник","ботанічний",10,"Рішення Запорізького облвиконкому від 28.05.1980р. №253","Новоукраїнська сільська рада","Куйбишевський р-н, с.Новоукраїнка"
81,"Запорізька","місцеве","Балка Безводна","заказник","ботанічний",10,"Рішення Запорізького облвиконкому від 28.05.1980р. №253","Білоцерківська сільська рада","Куйбишевський р-н, біля с.Білоцерковка"
82,"Запорізька","місцеве","Урочище Винцевський сад (охоронна зона 30 м)","заказник","ботанічний",12,"Розпорядження Представника Президента від 2.10.1992р. №321","Привільненська сільська рада","Вільнянський р-н, 2,2 км від с.Терсянка"
83,"Запорізька","місцеве","Балка Казача","заказник","ботанічний",12,"Рішення Запорізького облвиконкому від 28.05.1980р. №253","Максимівська сільська рада","Вільнянський р-н, біля с.Казаче"
84,"Запорізька","місцеве","Цілинна ділянка вздовж балки","заказник","ботанічний",14,"Рішення Запорізького облвиконкому від 28.05.1980р. №253","Остриківська сільська рада","Токмакський р-н, околиця с.Трудове"
85,"Запорізька","місцеве","Цілинна балка з ділянкою лісу","заказник","ботанічний",15,"Рішення Запорізького облвиконкому від 2.06.1987р. №207","Осчеретуватьська сільська рада","Токмакський р-н, околиця с.Очерувате"
86,"Запорізька","місцеве","Балка Берда","заказник","ботанічний",15,"Рішення Запорізького облвиконкому від 28.05.1980р. №253","Смирнівська сільська рада","Куйбишевський р-н, с.Олексіївка"
87,"Запорізька","місцеве","Балка Молодецька","заказник","ботанічний",15,"Рішення Запорізького облвиконкому від 28.05.1980р. №253","Титовська сільська рада","Куйбишевський р-н, с,Тітове"
88,"Запорізька","місцеве","Цілинна ділянка","заказник","ботанічний",15,"Рішення Запорізького облвиконкому від 28.05.1980р. №253","Ногайський держаний агротехнічний технікум","Приморський р-н, водоохоронна зона р.Обіточної"
89,"Запорізька","місцеве","Балка Ульянівка","заказник","ботанічний",16,"Рішення Запорізького облвиконкому від 28.05.1980р. №253","Петромихайлівська сільська рада","Вільнянський р-н, біля с.Ульянівка"
90,"Запорізька","місцеве","Балка Годинова (охоронна зона 30 м)","заказник","ботанічний",17.1,"Розпорядження Представника Президента від 2.10.1992р. №321","Привільненська сільська рада","Вільнянський р-н,"
91,"Запорізька","місцеве","Цілинна ділянка","заказник","ботанічний",18,"Рішення Запорізького облвиконкому від 28.05.1980р. №253","Воздвижівська сільська рада","Гуляйпольський р-н с.Воздвижівка, вздовж залізниці"
92,"Запорізька","місцеве","Цілинна ділянка","заказник","ботанічний",18,"Рішення Запорізького облвиконкому від 28.05.1980р. №253","Єлисеївська сільська рада","Приморський р-н, біля с. Єлисеївка"
93,"Запорізька","місцеве","Балка Канцерівська","заказник","ботанічний",20,"Рішення Запорізького облвиконкому від 28.05.1980р. №253","Долинська сільська рада","Запорізький р-н, біля с. Бабурка"
94,"Запорізька","місцеве","Балка Чистопільска","заказник","ботанічний",20,"Рішенням Запорізького облвиконкому від 02.06.1987 № 207","Новенська сільська рада","Токмацький район, біля с. Чистопілля"
95,"Запорізька","місцеве","Балка Мирнівська","заказник","ботанічний",20,"Рішення Запорізького облвиконкому від 25.09.1984р. №315","Новенська сільська рада","Токмацький район, біля с. Мирне"
