"id","oblast","importance","name","category","type","area.ha","desig.decision","operator","location"
68,"Чернігівська","місцеве","Вишенська дача","заказник","лісовий",678,"рішення Чернігівського облвиконкому від 31.07.1991 року № 159; рішення Чернігівської обласної ради від 11.04.2000 року","ДП Холминське лісове господарство","Коропський район, кв. 61-66 Понорницького лісництва, кв. 94-102 Гутянського лісництва"
69,"Чернігівська","місцеве","Лосево","заказник","лісовий",10.7,"рішення Чернігівської обласної ради від 11.04.2000 року","ДП Чернігівське лісове господарство","Куликівський район, кв. 46 вид. 5; кв. 47 вид. 5; кв. 48 вид. 10 Дроздівського лісництва "
70,"Чернігівська","місцеве","Селещина","заказник","лісовий",35.6,"рішення Чернігівської обласної ради від 11.04.2000 року","ДП Чернігівське лісове господарство","Куликівський район, кв. 26 вид. 8, 11; кв. 27 вид. 1, 17; кв. 28 вид. 4; кв. 30 вид. 4; кв. 31 вид. 2 Дроздівського лісництва "
71,"Чернігівська","місцеве","Смолянський","заказник","лісовий",28.8,"рішення Чернігівської обласної ради від 11.04.2000 року","ДП Чернігівське лісове господарство","Куликівський район, кв. 20 вид. 2; кв. 39 вид. 16; кв. 40 вид. 15, 18; кв. 42 вид.10 Олишівського лісництва "
72,"Чернігівська","місцеве","Устимівщина","заказник","лісовий",24.3,"рішення Чернігівської обласної ради від 11.04.2000 року","ДП Чернігівське лісове господарство","Куликівський район, кв. 39 вид. 2; кв. 40 вид. 13; кв. 41 вид. 9; кв. 43 вид. 1, 6 Дроздівського лісництва "
73,"Чернігівська","місцеве","Бігацький ліс","заказник","лісовий",345,"рішення Чернігівського облвиконкому від 27.04.1964 року № 236; рішення Чернігівського облвиконкому від 10.06.1972 року № 303; рішення Чернігівського облвиконкому від 04.12.1978 року № 529; рішення Чернігівського облвиконкому від 28.08.1989 року № 164; рішення Чернігівського облвиконкому від 31.07.1991 року № 159","ДП Чернігівське лісове господарство","Менський район, кв. 18-23 Березнянського лісництва"
74,"Чернігівська","місцеве","Володимирівський","заказник","лісовий",255,"рішення Чернігівської обласної ради від 11.04.2000 року","ДП Новгород-Сіверське лісове господарство","Новгород-Сіверський район, кв. 18, 26, 34 Володимирівського лісництва"
75,"Чернігівська","місцеве","Грем'яцький","заказник","лісовий",166,"рішення Чернігівської обласної ради від 11.04.2000 року","ДП Новгород-Сіверське лісове господарство","Новгород-Сіверський район, кв. 4, 42, 64 Грем'яцького лісництва"
76,"Чернігівська","місцеве","Краснохутірський","заказник","лісовий",384,"рішення Чернігівської обласної ради від 11.04.2000 року","ДП Новгород-Сіверське лісове господарство","Новгород-Сіверський район, кв. 2, 7, 8, 11, 34, 37, 38 Краснохутірського лісництва"
77,"Чернігівська","місцеве","Лосківський","заказник","лісовий",181,"рішення Чернігівської обласної ради від 11.04.2000 року","ДП Новгород-Сіверське лісове господарство","Новгород-Сіверський район, кв. 46, 47 Лосківського лісництва"
78,"Чернігівська","місцеве","Узруївський","заказник","лісовий",291,"рішення Чернігівської обласної ради від 11.04.2000 року","ДП Новгород-Сіверське лісове господарство","Новгород-Сіверський район, кв. 8, 35, 37 Узруївського лісництва Новгород-Сіверського держлісгоспу"
79,"Чернігівська","місцеве","Модринник","заказник","лісовий",6.9,"рішення Чернігівської обласної ради від 14.05.1999 року","ДП Ніжинське лісове господарство","Носівський район, кв. 17 вид. 2, кв. 4 вид. 7 Іржавецького лісництва"
80,"Чернігівська","місцеве","Пізній дуб","заказник","лісовий",3.9,"рішення Чернігівської обласної ради від 14.05.1999 року","ДП Ніжинське лісове господарство","Носівський район, кв. 21 вид. 21 Іржавського лісництва"
81,"Чернігівська","місцеве","Чорний ліс","заказник","лісовий",1.6,"рішення Чернігівської обласної ради від 14.05.1999 року","ДП Ніжинське лісове господарство","Носівський район, кв. 5 вид. 20 Іржавського лісництва"
82,"Чернігівська","місцеве","Військові гори","заказник","лісовий",102,"рішення Чернігівського облвиконкому від 27.12.1984 року № 454; рішення Чернігівського облвиконкому від 28.08.1989 року № 164","ДП Добрянське лісове господарство","Ріпкинський район, кв. 37, 42 Новояриловицького лісництва"
83,"Чернігівська","місцеве","Діброва","заказник","лісовий",2,"рішення Чернігівської обласної ради від 15.06.2004 року","ДП Добрянське лісове господарство","Ріпкинський район, кв. 4 вид. 1 Олешнянського лісництва ДП Добрянське лісове господарство "
84,"Чернігівська","місцеве","Дубина","заказник","лісовий",12.6,"рішення Чернігівського облвиконкому від 31.07.1991 року № 159","ДП Добрянське лісове господарство","Ріпкинський район, кв. 55 вид. 1, 7, 8 Комарівського лісництва"
85,"Чернігівська","місцеве","Старе","заказник","лісовий",367,"рішення Чернігівського облвиконкому від 31.07.1991 року № 159","ДП Чернігівське лісове господарство","Ріпкинський район, кв. 1-6 Мекшунівського лісництва"
86,"Чернігівська","місцеве","Калино-Дубицька дача","заказник","лісовий",111,"рішення Чернігівської обласної ради від 11.04.2000 року","ДП Семенівське лісове господарство","Семенівський район, кв. 43, 44 Орликівського лісництва"
87,"Чернігівська","місцеве","Костобобрівський","заказник","лісовий",24.2,"рішення Чернігівського облвиконкому від 31.07.1991 року № 159","ДП Семенівське лісове господарство","Семенівський район, кв. 18 вид. 10, кв. 26 вид. 18, кв. 27 вид. 3, 7 Костобобрівського лісництва"
88,"Чернігівська","місцеве","Орликівський","заказник","лісовий",6.8,"рішення Чернігівського облвиконкому від 28.08.1989 року № 164; рішення Чернігівського облвиконкому від 31.07.1991 року № 159","ДП Семенівське лісове господарство","Семенівський район, кв.22 вид. 2, кв. 80 вид. 10 Орликівського лісництва"
89,"Чернігівська","місцеве","Рим-Погорільська дача","заказник","лісовий",572,"рішення Чернігівського облвиконкому від 31.07.1991 року № 159","ДП Семенівське лісове господарство","Семенівський район, кв. 23, 25, 27, 28, 36, 37, 40, 41, 43, 44 Радомського лісництва Семенівського держлісгоспу"
90,"Чернігівська","місцеве","Розумовська дача","заказник","лісовий",457,"рішення Чернігівської обласної ради від 11.04.2000 року","ДП Семенівське лісове господарство","Семенівський район, кв. 30-33, 55-58 Орликівського лісництва"
91,"Чернігівська","місцеве","Угловська роща","заказник","лісовий",8.4,"рішення Чернігівського облвиконкому від 31.07.1991 року № 159","ДП Семенівське лісове господарство","Семенівський район, кв. 25 вид. 3, 13 Костобобрівського лісництва"
92,"Чернігівська","місцеве","Лісопарк","заказник","лісовий",80,"рішення Чернігівськогго облвиконкому від 31.07.1991 року № 159","ДП Холминське лісове господарство","Сосницький район, кв. 106, 109 Сосницького лісництва"
93,"Чернігівська","місцеве","Ялівщина","заказник","лісовий",6.2,"рішення Чернігівського облвиконкому від 08.09.1958 року № 861; рішення Чернігівського облвиконкому від 28.03.1964 року № 121; рішення Чернігівського облвиконкому від 10.06.1972 року № 303; рішення Чернігівського олблвиконкому від 27.12.1984 року № 454; рішення Чернігівського облвиконкому від 28.08.1989 року № 164; рішення Чернігівського облвиконкому від 31.07.1991 року № 159; рішення Чернігівського облвиконкому від 28.03.1992 року № 56","Чернігівське РБД Зеленбуд","м. Чернігів, північна околиця"
94,"Чернігівська","місцеве","Конторщина","заказник","лісовий",321,"рішення Чернігівської обласної ради від 17 червня 2014 року","ДП Остерське лісове господарство","Козелецький район, кв. 10, 11, 13, 14, 15 Козелецького лісництва"
95,"Чернігівська","місцеве","Олишівська дача","заказник","лісовий",533,"рішення Чернігівської обласної ради від 17 червня 2014 року","ДП Остерське лісове господарство","Чернігівський район кв. 2,3,6,8,9,10,11,12,13,14,15 Олишівського лісництва"
96,"Чернігівська","місцеве","Прибори","заказник","лісовий",71,"рішення Чернігівської обласної ради від 17 червня 2014 року","ДП Остерське лісове господарство","Козелецький район, кв. 72, Олишівського лісництва"
97,"Чернігівська","місцеве","Лисенки","заказник","лісовий",26.2,"рішення Чернігівської обласної ради від 17 червня 2014 року","РКСЛП Корюківкаліс","Корюківський район, кв. 195, РКСЛП Корюківкаліс"
98,"Чернігівська","місцеве","Березняк","заказник","ботанічний",36.6,"рішення Чернігівської обласної ради від 14.05.1999 року","Курінська сільська рада","Бахмацький район, с. Курінь"
99,"Чернігівська","місцеве","Государщина","заказник","ботанічний",77,"рішення Чернігівської обласної ради від 14.05.1999 року","Курінська сільська рада","Бахмацький район, с. Курінь"
100,"Чернігівська","місцеве","Лозки","заказник","ботанічний",138,"рішення Чернігівського облвиконкому від 04.12.1978 року № 529; рішення Чернігівського облвиконкому від 27.12.1984 року № 454; рішення Чернігівського облвиконкому від 28.08.1989 року № 164","ДП Борзнянське лісове господарство","Бахмацький район, кв. 52-53 Батуринського лісництво"
101,"Чернігівська","місцеве","Семиліски","заказник","ботанічний",121,"рішення Чернігівського облвиконкому від 27.04.1964 року № 236; рішення Чернігвського облвиконкому від 10.06.1972 року № 303; рішення Чернігівського облвиконкому від 04.12.1978 року № 529; рішення Чернігівського облвиконкому від 27.12.1984 року № 454; рішення Чернігівського облвиконкому від 28.08.1989 року № 164","ДП Борзнянське лісове господарство","Бахмацький район, кв. 21, 22 Бахмацького лісництвау"
