"id","oblast","importance","name","category","type","area.ha","desig.decision","operator","location"
57,"Вінницька","місцеве","Григорівська гора","заказник","ботанічний",53.7,"Рішення 11 сесії 23 скликання обласної ради від 17.12.1999р.","Бронницька сільська рада","Могилів –Подільський районс. Бронниця"
58,"Вінницька","місцеве","Бронницька гора","заказник","ботанічний",21.2,"Рішення 11 сесії 23 скликання обласної ради від 17.12.1999р.","Бронницька сільська рада","Могилів –Подільський районс. Бронниця"
59,"Вінницька","місцеве","Криштофорівська гора ","заказник","ботанічний",15.3,"Рішення 11 сесії 23 скликання обласної ради від 17.12.1999р.","Бронницька сільська рада","Могилів –Подільський районс. Бронниця"
60,"Вінницька","місцеве","Звеняча долина","заказник","ботанічний",89,"Рішення 11 сесії 23 скликання обласної ради від 17.12.1999р.","Слобода - Яришівська сільська рада","Могилів –Подільський районс. Слобода Яришівська"
61,"Вінницька","місцеве","Бернашівський","заказник","ботанічний",77,"Рішення 11 сесії 23 скликання обласної ради від 17.12.1999р.","Бернашівська сільська рада","Могилів –Подільський районс. Бернашівка"
62,"Вінницька","місцеве","Значок","заказник","ботанічний",63,"Розпорядження виконкому № 336-р від 04.09.1978 р.","Могилів - Подільський ДЛГ","Мурованокуриловецький районс.В.Ольчедаїв"
63,"Вінницька","місцеве","Наддністрянський","заказник","ботанічний",709,"Рішення облвиконкому № 263 від 25.10.90 р.","Могилів - Подільський ДЛГ","Мурованокуриловецький районс.Наддністрянське"
64,"Вінницька","місцеве","Урочище Анциполівське","заказник","ботанічний",39.1,"Рішення № 59327 сесії 3 скликання обласної ради від 19.02.2002 р.","Зяньковецька сільська рада","Немирівський районс. Анциполівка"
65,"Вінницька","місцеве","Гранітні скелі","заказник","ботанічний",17.2,"Рішення № 59327 сесії 3 скликання обласної ради від 19.02.2002 р.","Грабовецька сільська рада","Немирівський районс.Грабівці"
66,"Вінницька","місцеве","Ладижинський","заказник","ботанічний",500,"Рішення облвиконкому №263 від 25.10.90","Семенська сільська рада","Немирівський район,верхів‘я Ладижинського водосховища з прибережною смугою"
67,"Вінницька","місцеве","Сажчанська дубина","заказник","ботанічний",102.2,"рішенням № 525 11 сесії 4 скликання Вінницької обласної Ради від 19 березня 2004 року","Вінницьке обласне комунальне спеціалізоване лісогосподарське підприємство Віноблагроліс","Немирівський район с. Кіровка"
68,"Вінницька","місцеве","Кукулянська дача","заказник","ботанічний",143.65,"Рішення облвиконкому № 371 від 29.08.84 р., № 91 від 03.04.90 р.","Крижопільський ДЛГ","Піщанський районПіщанська селищна радаПіщанське лісництво кв. 17,18"
69,"Вінницька","місцеве","Кисерняк","заказник","ботанічний",37,"Рішення облвиконкому №309 від 20.12.90","Крижопільський ДЛГ","Піщанський районМиролюбівська сільська радаРудницьке лісництво кв. 35"
70,"Вінницька","місцеве","Урочище Кікеї ","заказник","ботанічний",4.8,"Розпорядження Вінницької облдержадміністрації № 200 від 22.12.95 р.","Болганська сільська рада","Піщанський районБолганська сільська рада( в 5 км від центра села)"
71,"Вінницька","місцеве","Крутосхили","заказник","ботанічний",25.5,"Рішення 11 сесії 23 скликання облради від 17.12.99 р.","Довгополівська сільська рада","Тиврівський районДовгополівська сільська рада"
72,"Вінницька","місцеве","Закрута","заказник","ботанічний",44,"Рішення облради 9 сесії 22скликання від 28.03.97 р.","Маловулизька сільська рада","Тиврівський районс. Рогізне"
73,"Вінницька","місцеве","Лужки","заказник","ботанічний",40.5,"Рішення 11 сесії 23 скликання від 17.12.99 р.","Вилянська сільська рада","Томашпільський районс. Вила"
74,"Вінницька","місцеве","Стінка","заказник","ботанічний",40,"Рішення 11 сесії 23 скликання від 17.12.99 р.","Стінянська сільська рада","Томашпільський район с. Стіна"
75,"Вінницька","місцеве","Ободівська дача","заказник","ботанічний",17,"Рішення виконкому №371 від 29.08.84","Бершадський ДЛГ","Тростянецький район Ободівська сільська радаОбодівське лісництво, кв.24, діл.1"
76,"Вінницька","місцеве","Цибулівська дача","заказник","ботанічний",111,"Рішення облвиконкому №263 від 25.10.90","Ободівське лісомисливське господарство","Тростянецький районЦибулівська сільська рада"
77,"Вінницька","місцеве","Урочище Половича","заказник","ботанічний",14,"Рішення облради 9 сесії 22 скликання від 28.03.97","Тростянецька селищна рада","Тростянецький районсмт. Тростянець"
78,"Вінницька","місцеве","Дранка","заказник","ботанічний",22.2,"Рішення облради 13 сесії 22 скликання від 26.12.97 р.","Дранська сільська рада","Тульчинський район (за селом Дранка)"
79,"Вінницька","місцеве","Урочище Дзерівка","заказник","ботанічний",11.9,"Рішення облради 13 сесії 22 скликання від 26.12.97 р.","Клебанська сільська рада","Тульчинський район(північна частина с. Клебані, лівий берег р. Сільниці)"
80,"Вінницька","місцеве","Урочище Гора дубина","заказник","ботанічний",4.2,"Рішення облради 13 сесії 22 скликання від 26.12.97 р.","Суворівська сільська рада","Тульчинський районс. Суворівське"
