"id","oblast","importance","name","category","type","area.ha","desig.decision","operator","location"
52,"Миколаївська","місцеве","Мар’янівський","заказник","ботанічний",20,"№ 24 від 02.02.95","землі державної власності (запас)","Казанківський р-н"
53,"Миколаївська","місцеве","Лощина","заказник","ботанічний",15,"№ 24 від 02.02.95","землі державної власності (запас)","Снігурівський р-н"
54,"Миколаївська","місцеве","Михайло-Ларинський","заказник","ботанічний",14.8,"№ 6 від 23.04.09","ДП Миколаївське лісове господарство","Жовтневий р-н"
55,"Миколаївська","місцеве","Кримки","заказник","ботанічний",7,"№ 24 від 02.02.95","землі державної власності (запас)","Снігурівський р-н"
56,"Миколаївська","місцеве","Богодарівка","заказник","ботанічний",50,"№ 24 від 02.02.95",,"Новоодеський р-н"
57,"Миколаївська","місцеве","Єлізаветівка","заказник","ботанічний",27,"№ 24 від 02.02.95","землі державної власності (запас)","Снігурівський р-н"
58,"Миколаївська","місцеве","Пониззя Тилігульського лиману","заказник","орнітологічний",120,"№ 668 від 20.12.76 №448 від 23.10.84","землі державної власності (запас)","Березанський р-н"
59,"Миколаївська","місцеве","Бузький","заказник","орнітологічний",210,"№ 448 від 23.10.84","ВАТ Зелений гай","Вознесенський р-н"
60,"Миколаївська","місцеве","Південнобузький","заказник","іхтіологічний",40,"№ 448 від 23.10.84","землі державної власності","Арбузинський р-н"
61,"Миколаївська","місцеве","Олександрівський","заказник","іхтіологічний",62.5,"№ 448 від 23.10.84","Миколаївська держрибінспекція","Вознесенський р-н"
62,"Миколаївська","місцеве","Солоне озеро","заказник","гідрологічний",375,"№448 від 23.10.84","землі державної власності (запас)","Березанський р-н"
63,"Миколаївська","місцеве","Підземне озеро","заказник","гідрологічний",41,"№448 23.10.84","ВАТ Зелений гай","Вознесенський р-н"
64,"Миколаївська","місцеве","Щербанівське водосховище","заказник","гідрологічний",385,,"Вознесенське управління зрошувальних мереж","Вознесенський р-н"
65,"Миколаївська","місцеве","Жовтневе водосховище","заказник","гідрологічний",429,"№ 281 від 11.12.90",,"м.Миколаїв"
66,"Миколаївська","місцеве","Софіївське водосховище","заказник","гідрологічний",418,"№ 281 від 11.12.90","Облводгосп","Новобузький р-н"
67,"Миколаївська","місцеве","Катеринівське водосховище","заказник","гідрологічний",330,"№ 11 від 12.03.93","Миколаївське міжрайонне управління водного господарства","Веселинівський р-н"
68,"Миколаївська","місцеве","Курган","пам’ятка природи","комплексна",0.1,"№448 від 23.10.84","землі державної власності (запас)","Березанський р-н"
69,"Миколаївська","місцеве","Громоклійська круча","пам’ятка природи","комплексна",58,"№13 від 30.12.10","землі державної власності (запас),","Баштанський р-н"
70,"Миколаївська","місцеве","Ленінське","пам’ятка природи","ботанічна",11,"№448 від 23.10.84","ДП Володимирівське лісове господарство","Казанківський р-н"
71,"Миколаївська","місцеве","Луканівка","пам’ятка природи","ботанічна",11,"№448 від 23.10.84","ДП Врадіївське лісове господарство","Кривоозерський р-н"
72,"Миколаївська","місцеве","Дуб черешчатий","пам’ятка природи","ботанічна",0.01,"№448 від 23.10.84",,"м. Миколаїв, вул. Адм. Макарова, 1"
